review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text
10324582,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-10-01T14:06:17.161-05:00,5.0,11,1.0,use_case,"Microsoft Dynamics 365 has taught me to manage my organization's finances like a pro, be proactive with our debt management and create the financial plans that my business requires. Manage your business finances with the incredible features of Microsoft"
10941334,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2025-03-15T09:05:00.544-05:00,5.0,14,0.1126,use_case,Manual data entry may error so Microsoft Dynamics automates data entry through integration with other business processes. EXPRRIENCE ON
10447473,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-11-05T21:43:19.150-06:00,5.0,11,0.4788,use_case,"My company is managed much better with Microsoft Dynamics 365 solutions, our sales and business relationships are recorded in a more efficient and professional way, increasing all our economic benefits. Trust Microsoft"
10761612,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2025-01-24T07:31:48.255-06:00,4.0,11,0.1078,use_case,"The unified platform offers effective management of finance, operations, sales, customer care, etc, and helps address a variety of business issues. Data silos are removed, guaranteeing smooth departmental communication and instant access to vital business insights. Time is saved and human error is decreased by automating processes like project tracking, inventory control, and invoicing. Its scalability and interaction with Microsoft products, like as Teams and Power BI, ease processes and facilitate well-informed decision-making, which eventually increases output and permits company expansion. Its a user friendly , scalable"
10329546,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-10-08T06:03:20.765-05:00,5.0,11,0.5848,use_case,"The management of our accounts and business relationships has been much simpler and professional due to the services that Microsoft Dynamics 365 offers, it is reliable and responsive at all times to any of our business requirements. Improve your financial processes and relationships with Microsoft"
10467462,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-11-06T21:05:03.990-06:00,5.0,11,0.8189,use_case,"My business is much more organized and effective in managing our finances thanks to Microsoft Dynamics 365 tools, we have managed to achieve all our financial goals. Advance and improve the management of your finances with Microsoft"
10577144,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-11-28T02:45:50.574-06:00,4.5,28,1.0,use_case,"It improved my work style, making work more productive with excellent performance of a large volume of work."
10302341,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2024-10-01T00:26:50.696-05:00,5.0,11,0.3802,use_case,"All the functions of this platform are of great commercial utility to us, my company is more efficient in managing our finances thanks to the use of these digital tools. Microsoft"
9413490,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-11-04T01:34:57.424-06:00,4.5,8,0.1335,use_case,"I have implemented this solution to our various clients from energy sector mainly into trading , utilities as well as upstream operations . It help them to organise as well as cater there customise business needs .Due to confidentiality agreements with our vendors I can't mentioned anything much in details"
10403419,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-10-23T22:05:03.288-05:00,5.0,11,0.6989,use_case,"All the management of my organization's financial transactions is much simpler with the use of the functions that Microsoft Dynamics 365 has to offer, I solve all our digital accounting problems. Get your financials and business sales in order with Microsoft"
10761235,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2025-01-24T01:35:00.039-06:00,5.0,-1,0.0169,use_case,Integrating accounts data seamlessly and able to analyze them in single platform. To see the big picture in one location has been very helpful in making various decisions.
10912715,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2025-03-05T02:33:32.883-06:00,2.5,11,1.0,use_case,"Microsoft Dynamics 365 Business Central helps me streamline operation into one software home base. The benefits are being able to access accounting, financial management, and overall operations using one system. It has been very helpful to automate invoices, track expenses and reporting, and be directly integrated with Excel. Great Tool for Technologically"
10393795,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2024-10-21T22:05:01.057-05:00,5.0,11,0.5768,use_case,"Thanks to the functions and services of this system my company has a successful control of all our finances, we managed to find in this system the necessary financial solutions to improve the management of all our finances. Microsoft"
10414900,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-10-28T10:08:33.760-05:00,5.0,11,0.5054,use_case,"My organization has a more accurate and efficient organization of all our financial transactions with the use of Microsoft Dynamics 365 financial tools, we are a better company thanks to the professional assistance of this system. Microsoft"
10416193,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2024-10-28T22:55:23.368-05:00,4.0,11,0.0828,use_case,"As noted on previous page, D365 provided the accounting department with the ability to automate certain task; bank recs, for inventory pulling expired items for a desired date range etc. D365"
10453323,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2024-11-04T21:05:09.792-06:00,5.0,11,0.1382,use_case,"With Microsoft Dynamics 365 my business has progressed positively in handling our commercial sales, recording our payments and accessing new and improved financial benefits. My favorite software to monitor my sales, Microsoft"
10570012,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2024-11-26T21:05:09.117-06:00,4.0,11,0.288,use_case,This application holds alot fo information and is easy to extract said information! I believe dynamics is a powerful tool!
10976787,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2025-03-25T03:15:36.369-05:00,4.0,-1,0.0776,use_case,The main problem we deal with is organizational.
10178638,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2024-09-05T23:05:14.999-05:00,5.0,11,1.0,use_case,"Thanks to Microsoft Dynamics 365 services the financial department of my company has managed to optimize the efficiency of all our financial operations, improving the quality of all our services. Microsoft"
10663780,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2025-01-02T22:47:39.643-06:00,5.0,26,0.1361,use_case,It is useful for improving our decision making. Additionally it well organizes all our data in one place. It's Really Dynamics
10171006,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2024-09-04T04:22:34.525-05:00,5.0,11,0.3552,use_case,Microsoft Dynamics 365 is an effective software that has allowed my company to make the necessary changes to increase productivity in each of our digital operations. Improve your company's productivity with Microsoft
9864213,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2024-07-05T06:57:46.740-05:00,4.0,11,1.0,use_case,"Microsoft Dynamics 365 Business Central brings together all business tasks, like finance and sales, into one system. This makes it easier to manage everything and keeps data accurate. This means saving time, cutting down on manual work, and running things more smoothly. My first thoughts and feelings with Microsoft Dynamics 365"
10938364,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2025-03-13T06:20:10.601-05:00,4.5,11,0.4498,use_case,"Real & Accurate Insights thats Really Fruitful for the Businesses as well as Flexibility and Scalability to Businesses and its a major game changer for them ""Microsoft Dynamics 365 Business Central: A Balanced"
9488168,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2025-01-22T09:27:30.713-06:00,5.0,48,0.1287,use_case,when it comes to multiple entities of a business it provides the benefit of customization & the financial reporting tools gives a very clear picture of day to day records & monthly comparison becomes easy. Assures data security while lowering the requirement for on-premises infrastructure.Integrated features for adhering to rules and industry norms. very flexible and comprehensive
10718368,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2025-01-09T02:20:54.020-06:00,5.0,-1,0.0899,use_case,It solves the issues of sharing sheets between people in the company. We can now all edit the same sheet and make updates on one page. It's really nice!
10847494,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2025-02-18T04:17:19.378-06:00,5.0,26,0.1459,use_case,"Solving the problem of data fragmentation, lack of real-time insight and graphs, and great organisation of data. Clean and intuitve"
10323439,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2024-10-01T02:30:12.059-05:00,3.5,0,0.465,use_case,It is a one stop for all the documents related to our business. We can have all supply chain data as well as financial data. This helps with resolving issues related to receiving or payments to vendor
